typing.Literal[<no_default>],timestamp,value_type,value,timestamp_new
9357,2023-02-08T12:21:31.329626+00:00,P1,19,2023-02-08 12:21:31+00:00
9361,2023-02-08T12:24:11.529338+00:00,P1,65,2023-02-08 12:24:12+00:00
9367,2023-02-08T12:26:51.545539+00:00,P1,12,2023-02-08 12:26:52+00:00
9371,2023-02-08T12:29:32.052720+00:00,P1,8,2023-02-08 12:29:32+00:00
9375,2023-02-08T12:32:11.539488+00:00,P1,17,2023-02-08 12:32:12+00:00
9379,2023-02-08T12:34:52.029452+00:00,P1,8,2023-02-08 12:34:52+00:00
9383,2023-02-08T12:37:32.487275+00:00,P1,24,2023-02-08 12:37:32+00:00
9385,2023-02-08T12:40:12.046017+00:00,P1,24,2023-02-08 12:40:12+00:00
9391,2023-02-08T12:42:52.284979+00:00,P1,29,2023-02-08 12:42:52+00:00
9393,2023-02-08T12:45:32.029836+00:00,P1,14,2023-02-08 12:45:32+00:00
9397,2023-02-08T12:48:12.876279+00:00,P1,14,2023-02-08 12:48:13+00:00
9403,2023-02-08T12:50:52.583609+00:00,P1,8,2023-02-08 12:50:53+00:00
9407,2023-02-08T12:53:33.746288+00:00,P1,45,2023-02-08 12:53:34+00:00
9409,2023-02-08T12:56:12.426141+00:00,P1,21,2023-02-08 12:56:12+00:00
9415,2023-02-08T12:58:53.039117+00:00,P1,24,2023-02-08 12:58:53+00:00
9417,2023-02-08T13:01:33.486620+00:00,P1,25,2023-02-08 13:01:33+00:00
9423,2023-02-08T13:04:13.334327+00:00,P1,10,2023-02-08 13:04:13+00:00
9425,2023-02-08T13:06:54.148666+00:00,P1,26,2023-02-08 13:06:54+00:00
9431,2023-02-08T13:09:41.669924+00:00,P1,24,2023-02-08 13:09:42+00:00
9435,2023-02-08T13:12:13.657589+00:00,P1,17,2023-02-08 13:12:14+00:00
9439,2023-02-08T13:14:54.379823+00:00,P1,23,2023-02-08 13:14:54+00:00
9443,2023-02-08T13:17:33.891040+00:00,P1,20,2023-02-08 13:17:34+00:00
9445,2023-02-08T13:20:13.723980+00:00,P1,54,2023-02-08 13:20:14+00:00
9451,2023-02-08T13:22:54.718232+00:00,P1,16,2023-02-08 13:22:55+00:00
9453,2023-02-08T13:25:35.083500+00:00,P1,24,2023-02-08 13:25:35+00:00
9459,2023-02-08T13:28:14.597196+00:00,P1,17,2023-02-08 13:28:15+00:00
9461,2023-02-08T13:30:55.158346+00:00,P1,21,2023-02-08 13:30:55+00:00
9465,2023-02-08T13:33:35.253944+00:00,P1,23,2023-02-08 13:33:35+00:00
9469,2023-02-08T13:36:15.137160+00:00,P1,10,2023-02-08 13:36:15+00:00
9475,2023-02-08T13:38:55.198626+00:00,P1,11,2023-02-08 13:38:55+00:00
9479,2023-02-08T13:41:35.556028+00:00,P1,10,2023-02-08 13:41:36+00:00
9481,2023-02-08T13:44:15.948415+00:00,P1,7,2023-02-08 13:44:16+00:00
9485,2023-02-08T13:46:55.219863+00:00,P1,12,2023-02-08 13:46:55+00:00
9489,2023-02-08T13:49:35.773663+00:00,P1,33,2023-02-08 13:49:36+00:00
9493,2023-02-08T13:52:16.531355+00:00,P1,23,2023-02-08 13:52:17+00:00
9497,2023-02-08T13:54:55.541692+00:00,P1,10,2023-02-08 13:54:56+00:00
9503,2023-02-08T13:57:36.325007+00:00,P1,12,2023-02-08 13:57:36+00:00
9505,2023-02-08T14:00:17.135320+00:00,P1,26,2023-02-08 14:00:17+00:00
9511,2023-02-08T14:02:57.040568+00:00,P1,16,2023-02-08 14:02:57+00:00
9515,2023-02-08T14:05:36.563809+00:00,P1,12,2023-02-08 14:05:37+00:00
9517,2023-02-08T14:08:16.499663+00:00,P1,9,2023-02-08 14:08:16+00:00
9521,2023-02-08T14:10:57.478205+00:00,P1,9,2023-02-08 14:10:57+00:00
9527,2023-02-08T14:13:37.394992+00:00,P1,16,2023-02-08 14:13:37+00:00
9531,2023-02-08T14:16:18.015375+00:00,P1,12,2023-02-08 14:16:18+00:00
9533,2023-02-08T14:18:57.529322+00:00,P1,13,2023-02-08 14:18:58+00:00
9537,2023-02-08T14:21:38.350441+00:00,P1,14,2023-02-08 14:21:38+00:00
9543,2023-02-08T14:24:17.820961+00:00,P1,7,2023-02-08 14:24:18+00:00
9545,2023-02-08T14:26:58.316844+00:00,P1,15,2023-02-08 14:26:58+00:00
9551,2023-02-08T14:29:37.982754+00:00,P1,10,2023-02-08 14:29:38+00:00
9555,2023-02-08T14:32:17.544950+00:00,P1,11,2023-02-08 14:32:18+00:00
9557,2023-02-08T14:34:58.694070+00:00,P1,7,2023-02-08 14:34:59+00:00
9563,2023-02-08T14:37:38.734747+00:00,P1,16,2023-02-08 14:37:39+00:00
9565,2023-02-08T14:40:19.081564+00:00,P1,8,2023-02-08 14:40:19+00:00
9571,2023-02-08T14:42:58.771019+00:00,P1,16,2023-02-08 14:42:59+00:00
9575,2023-02-08T14:45:39.281029+00:00,P1,29,2023-02-08 14:45:39+00:00
9577,2023-02-08T14:48:19.196796+00:00,P1,47,2023-02-08 14:48:19+00:00
9583,2023-02-08T14:50:59.376485+00:00,P1,16,2023-02-08 14:50:59+00:00
9585,2023-02-08T14:53:39.343466+00:00,P1,9,2023-02-08 14:53:39+00:00
9589,2023-02-08T14:56:19.246129+00:00,P1,14,2023-02-08 14:56:19+00:00
9595,2023-02-08T14:58:59.450611+00:00,P1,18,2023-02-08 14:58:59+00:00
9599,2023-02-08T15:01:41.365575+00:00,P1,16,2023-02-08 15:01:41+00:00
9603,2023-02-08T15:04:20.505740+00:00,P1,6,2023-02-08 15:04:21+00:00
9607,2023-02-08T15:07:00.555269+00:00,P1,10,2023-02-08 15:07:01+00:00
9611,2023-02-08T15:09:40.043452+00:00,P1,18,2023-02-08 15:09:40+00:00
9615,2023-02-08T15:12:20.669464+00:00,P1,18,2023-02-08 15:12:21+00:00
9617,2023-02-08T15:15:00.261507+00:00,P1,28,2023-02-08 15:15:00+00:00
9623,2023-02-08T15:17:40.855229+00:00,P1,22,2023-02-08 15:17:41+00:00
9627,2023-02-08T15:20:22.089548+00:00,P1,18,2023-02-08 15:20:22+00:00
9629,2023-02-08T15:23:01.156293+00:00,P1,16,2023-02-08 15:23:01+00:00
9633,2023-02-08T15:25:41.136275+00:00,P1,11,2023-02-08 15:25:41+00:00
9639,2023-02-08T15:28:21.329802+00:00,P1,17,2023-02-08 15:28:21+00:00
9643,2023-02-08T15:31:01.306169+00:00,P1,28,2023-02-08 15:31:01+00:00
9647,2023-02-08T15:33:41.217819+00:00,P1,10,2023-02-08 15:33:41+00:00
9649,2023-02-08T15:36:21.934030+00:00,P1,15,2023-02-08 15:36:22+00:00
9653,2023-02-08T15:39:02.198617+00:00,P1,26,2023-02-08 15:39:02+00:00
9657,2023-02-08T15:41:41.975088+00:00,P1,14,2023-02-08 15:41:42+00:00
9663,2023-02-08T15:44:22.560656+00:00,P1,21,2023-02-08 15:44:23+00:00
9665,2023-02-08T15:47:02.729039+00:00,P1,13,2023-02-08 15:47:03+00:00
9669,2023-02-08T15:49:42.695733+00:00,P1,22,2023-02-08 15:49:43+00:00
9675,2023-02-08T15:52:22.928546+00:00,P1,14,2023-02-08 15:52:23+00:00
9679,2023-02-08T15:55:02.790903+00:00,P1,43,2023-02-08 15:55:03+00:00
9681,2023-02-08T15:57:43.379209+00:00,P1,8,2023-02-08 15:57:43+00:00
9687,2023-02-08T16:00:23.133427+00:00,P1,25,2023-02-08 16:00:23+00:00
9691,2023-02-08T16:03:03.372174+00:00,P1,40,2023-02-08 16:03:03+00:00
9693,2023-02-08T16:05:43.514769+00:00,P1,18,2023-02-08 16:05:44+00:00
9697,2023-02-08T16:08:23.397924+00:00,P1,18,2023-02-08 16:08:23+00:00
9703,2023-02-08T16:11:04.003046+00:00,P1,24,2023-02-08 16:11:04+00:00
9705,2023-02-08T16:13:43.993864+00:00,P1,23,2023-02-08 16:13:44+00:00
9711,2023-02-08T16:16:23.411616+00:00,P1,14,2023-02-08 16:16:23+00:00
9713,2023-02-08T16:19:04.184065+00:00,P1,26,2023-02-08 16:19:04+00:00
9717,2023-02-08T16:21:44.502446+00:00,P1,9,2023-02-08 16:21:45+00:00
9723,2023-02-08T16:24:24.498221+00:00,P1,31,2023-02-08 16:24:24+00:00
9727,2023-02-08T16:27:04.898848+00:00,P1,32,2023-02-08 16:27:05+00:00
9729,2023-02-08T16:29:44.617746+00:00,P1,17,2023-02-08 16:29:45+00:00
9733,2023-02-08T16:32:25.201513+00:00,P1,24,2023-02-08 16:32:25+00:00
9737,2023-02-08T16:35:05.328163+00:00,P1,29,2023-02-08 16:35:05+00:00
9741,2023-02-08T16:37:45.290133+00:00,P1,23,2023-02-08 16:37:45+00:00
9747,2023-02-08T16:40:25.365958+00:00,P1,11,2023-02-08 16:40:25+00:00
9751,2023-02-08T16:43:06.545683+00:00,P1,33,2023-02-08 16:43:07+00:00
9755,2023-02-08T16:45:45.430479+00:00,P1,13,2023-02-08 16:45:45+00:00
9757,2023-02-08T16:48:25.714077+00:00,P1,13,2023-02-08 16:48:26+00:00
9763,2023-02-08T16:51:05.600718+00:00,P1,22,2023-02-08 16:51:06+00:00
9765,2023-02-08T16:53:46.797604+00:00,P1,13,2023-02-08 16:53:47+00:00
9771,2023-02-08T16:56:26.255566+00:00,P1,26,2023-02-08 16:56:26+00:00
9775,2023-02-08T16:59:06.263551+00:00,P1,21,2023-02-08 16:59:06+00:00
9779,2023-02-08T17:01:46.930303+00:00,P1,15,2023-02-08 17:01:47+00:00
9783,2023-02-08T17:04:26.824853+00:00,P1,15,2023-02-08 17:04:27+00:00
9785,2023-02-08T17:07:06.787599+00:00,P1,26,2023-02-08 17:07:07+00:00
9789,2023-02-08T17:09:47.120210+00:00,P1,25,2023-02-08 17:09:47+00:00
9793,2023-02-08T17:12:27.458179+00:00,P1,37,2023-02-08 17:12:27+00:00
9799,2023-02-08T17:15:06.811512+00:00,P1,27,2023-02-08 17:15:07+00:00
9801,2023-02-08T17:17:47.235690+00:00,P1,21,2023-02-08 17:17:47+00:00
9807,2023-02-08T17:20:27.198051+00:00,P1,27,2023-02-08 17:20:27+00:00
9809,2023-02-08T17:23:07.101747+00:00,P1,26,2023-02-08 17:23:07+00:00
9815,2023-02-08T17:25:47.779123+00:00,P1,24,2023-02-08 17:25:48+00:00
9819,2023-02-08T17:28:33.871881+00:00,P1,22,2023-02-08 17:28:34+00:00
9823,2023-02-08T17:31:08.488047+00:00,P1,13,2023-02-08 17:31:08+00:00
9825,2023-02-08T17:33:48.351994+00:00,P1,29,2023-02-08 17:33:48+00:00
9829,2023-02-08T17:36:28.673573+00:00,P1,20,2023-02-08 17:36:29+00:00
9835,2023-02-08T17:39:09.074402+00:00,P1,20,2023-02-08 17:39:09+00:00
9837,2023-02-08T17:41:48.837105+00:00,P1,20,2023-02-08 17:41:49+00:00
9841,2023-02-08T17:44:28.584258+00:00,P1,22,2023-02-08 17:44:29+00:00
9845,2023-02-08T17:47:09.193215+00:00,P1,25,2023-02-08 17:47:09+00:00
9849,2023-02-08T17:49:49.138693+00:00,P1,27,2023-02-08 17:49:49+00:00
9853,2023-02-08T17:52:28.824247+00:00,P1,21,2023-02-08 17:52:29+00:00
9859,2023-02-08T17:55:09.039389+00:00,P1,15,2023-02-08 17:55:09+00:00
9863,2023-02-08T17:57:49.440727+00:00,P1,16,2023-02-08 17:57:49+00:00
9865,2023-02-08T18:00:30.279200+00:00,P1,21,2023-02-08 18:00:30+00:00
9871,2023-02-08T18:03:10.191027+00:00,P1,25,2023-02-08 18:03:10+00:00
9875,2023-02-08T18:05:49.458509+00:00,P1,41,2023-02-08 18:05:49+00:00
9877,2023-02-08T18:08:30.761235+00:00,P1,41,2023-02-08 18:08:31+00:00
9881,2023-02-08T18:11:10.143039+00:00,P1,36,2023-02-08 18:11:10+00:00
9887,2023-02-08T18:13:50.116920+00:00,P1,28,2023-02-08 18:13:50+00:00
9891,2023-02-08T18:16:30.928153+00:00,P1,26,2023-02-08 18:16:31+00:00
9893,2023-02-08T18:19:11.060742+00:00,P1,24,2023-02-08 18:19:11+00:00
9899,2023-02-08T18:21:50.628002+00:00,P1,21,2023-02-08 18:21:51+00:00
9901,2023-02-08T18:24:30.533992+00:00,P1,22,2023-02-08 18:24:31+00:00
9905,2023-02-08T18:27:11.229406+00:00,P1,15,2023-02-08 18:27:11+00:00
9909,2023-02-08T18:29:51.154998+00:00,P1,36,2023-02-08 18:29:51+00:00
9913,2023-02-08T18:32:31.618890+00:00,P1,20,2023-02-08 18:32:32+00:00
9919,2023-02-08T18:35:11.140831+00:00,P1,27,2023-02-08 18:35:11+00:00
9921,2023-02-08T18:37:51.326801+00:00,P1,42,2023-02-08 18:37:51+00:00
9925,2023-02-08T18:40:31.583883+00:00,P1,15,2023-02-08 18:40:32+00:00
9931,2023-02-08T18:43:12.263749+00:00,P1,34,2023-02-08 18:43:12+00:00
9935,2023-02-08T18:45:52.601222+00:00,P1,33,2023-02-08 18:45:53+00:00
9939,2023-02-08T18:48:31.723875+00:00,P1,13,2023-02-08 18:48:32+00:00
9943,2023-02-08T18:51:11.748035+00:00,P1,28,2023-02-08 18:51:12+00:00
9945,2023-02-08T18:53:53.015208+00:00,P1,42,2023-02-08 18:53:53+00:00
9951,2023-02-08T18:56:32.935446+00:00,P1,22,2023-02-08 18:56:33+00:00
9955,2023-02-08T18:59:12.903895+00:00,P1,15,2023-02-08 18:59:13+00:00
9959,2023-02-08T19:01:52.965377+00:00,P1,33,2023-02-08 19:01:53+00:00
9961,2023-02-08T19:04:33.009495+00:00,P1,17,2023-02-08 19:04:33+00:00
9967,2023-02-08T19:07:12.955685+00:00,P1,16,2023-02-08 19:07:13+00:00
9969,2023-02-08T19:09:53.420515+00:00,P1,27,2023-02-08 19:09:53+00:00
9975,2023-02-08T19:12:33.042776+00:00,P1,24,2023-02-08 19:12:33+00:00
9977,2023-02-08T19:15:13.183785+00:00,P1,21,2023-02-08 19:15:13+00:00
9983,2023-02-08T19:17:53.617718+00:00,P1,24,2023-02-08 19:17:54+00:00
9987,2023-02-08T19:20:33.502818+00:00,P1,33,2023-02-08 19:20:34+00:00
9991,2023-02-08T19:23:13.556518+00:00,P1,20,2023-02-08 19:23:14+00:00
9993,2023-02-08T19:25:54.221693+00:00,P1,21,2023-02-08 19:25:54+00:00
9999,2023-02-08T19:28:34.392176+00:00,P1,20,2023-02-08 19:28:34+00:00
10003,2023-02-08T19:31:14.009635+00:00,P1,58,2023-02-08 19:31:14+00:00
10005,2023-02-08T19:33:54.256827+00:00,P1,29,2023-02-08 19:33:54+00:00
10011,2023-02-08T19:36:34.895136+00:00,P1,28,2023-02-08 19:36:35+00:00
10013,2023-02-08T19:39:14.966760+00:00,P1,25,2023-02-08 19:39:15+00:00
10019,2023-02-08T19:41:54.951581+00:00,P1,33,2023-02-08 19:41:55+00:00
10021,2023-02-08T19:44:34.994985+00:00,P1,42,2023-02-08 19:44:35+00:00
10027,2023-02-08T19:47:15.078743+00:00,P1,39,2023-02-08 19:47:15+00:00
10031,2023-02-08T19:49:55.176017+00:00,P1,50,2023-02-08 19:49:55+00:00
10033,2023-02-08T19:52:35.348935+00:00,P1,36,2023-02-08 19:52:35+00:00
10037,2023-02-08T19:55:15.376833+00:00,P1,26,2023-02-08 19:55:15+00:00
10041,2023-02-08T19:57:56.430126+00:00,P1,47,2023-02-08 19:57:56+00:00
10045,2023-02-08T20:00:36.564153+00:00,P1,54,2023-02-08 20:00:37+00:00
10049,2023-02-08T20:03:16.292713+00:00,P1,52,2023-02-08 20:03:16+00:00
10053,2023-02-08T20:05:56.660843+00:00,P1,37,2023-02-08 20:05:57+00:00
10059,2023-02-08T20:08:37.013111+00:00,P1,44,2023-02-08 20:08:37+00:00
10061,2023-02-08T20:11:16.859253+00:00,P1,64,2023-02-08 20:11:17+00:00
10065,2023-02-08T20:13:57.079544+00:00,P1,74,2023-02-08 20:13:57+00:00
10069,2023-02-08T20:16:37.084328+00:00,P1,66,2023-02-08 20:16:37+00:00
10073,2023-02-08T20:19:16.887893+00:00,P1,105,2023-02-08 20:19:17+00:00
10079,2023-02-08T20:21:58.539521+00:00,P1,68,2023-02-08 20:21:59+00:00
10083,2023-02-08T20:24:37.607792+00:00,P1,80,2023-02-08 20:24:38+00:00
10087,2023-02-08T20:27:17.075538+00:00,P1,61,2023-02-08 20:27:17+00:00
10089,2023-02-08T20:29:57.551304+00:00,P1,53,2023-02-08 20:29:58+00:00
10095,2023-02-08T20:32:38.107756+00:00,P1,79,2023-02-08 20:32:38+00:00
10099,2023-02-08T20:35:18.034123+00:00,P1,64,2023-02-08 20:35:18+00:00
10101,2023-02-08T20:37:58.227526+00:00,P1,106,2023-02-08 20:37:58+00:00
10105,2023-02-08T20:40:38.621394+00:00,P1,61,2023-02-08 20:40:39+00:00
10109,2023-02-08T20:43:18.895325+00:00,P1,71,2023-02-08 20:43:19+00:00
10115,2023-02-08T20:45:58.740612+00:00,P1,67,2023-02-08 20:45:59+00:00
10117,2023-02-08T20:48:38.886198+00:00,P1,62,2023-02-08 20:48:39+00:00
10123,2023-02-08T20:51:19.762215+00:00,P1,60,2023-02-08 20:51:20+00:00
10127,2023-02-08T20:53:59.041417+00:00,P1,71,2023-02-08 20:53:59+00:00
10131,2023-02-08T20:56:39.101282+00:00,P1,68,2023-02-08 20:56:39+00:00
10133,2023-02-08T20:59:19.528434+00:00,P1,67,2023-02-08 20:59:20+00:00
10137,2023-02-08T21:01:59.418861+00:00,P1,33,2023-02-08 21:01:59+00:00
10143,2023-02-08T21:04:39.563772+00:00,P1,34,2023-02-08 21:04:40+00:00
10145,2023-02-08T21:07:19.855525+00:00,P1,28,2023-02-08 21:07:20+00:00
10151,2023-02-08T21:10:00.462177+00:00,P1,38,2023-02-08 21:10:00+00:00
10153,2023-02-08T21:12:40.110693+00:00,P1,60,2023-02-08 21:12:40+00:00
10157,2023-02-08T21:15:19.853948+00:00,P1,37,2023-02-08 21:15:20+00:00
10161,2023-02-08T21:18:00.800631+00:00,P1,30,2023-02-08 21:18:01+00:00
10167,2023-02-08T21:20:40.672631+00:00,P1,57,2023-02-08 21:20:41+00:00
10169,2023-02-08T21:23:20.689463+00:00,P1,39,2023-02-08 21:23:21+00:00
10175,2023-02-08T21:26:01.197051+00:00,P1,32,2023-02-08 21:26:01+00:00
10177,2023-02-08T21:28:41.209175+00:00,P1,57,2023-02-08 21:28:41+00:00
10183,2023-02-08T21:31:21.226448+00:00,P1,38,2023-02-08 21:31:21+00:00
10185,2023-02-08T21:34:01.377624+00:00,P1,26,2023-02-08 21:34:01+00:00
10189,2023-02-08T21:36:41.561466+00:00,P1,17,2023-02-08 21:36:42+00:00
10193,2023-02-08T21:39:21.632180+00:00,P1,60,2023-02-08 21:39:22+00:00
10197,2023-02-08T21:42:01.752726+00:00,P1,29,2023-02-08 21:42:02+00:00
10201,2023-02-08T21:44:41.322227+00:00,P1,26,2023-02-08 21:44:41+00:00
10205,2023-02-08T21:47:21.927832+00:00,P1,22,2023-02-08 21:47:22+00:00
10209,2023-02-08T21:50:02.386602+00:00,P1,47,2023-02-08 21:50:02+00:00
10213,2023-02-08T21:52:41.800723+00:00,P1,24,2023-02-08 21:52:42+00:00
10219,2023-02-08T21:55:22.414862+00:00,P1,78,2023-02-08 21:55:22+00:00
10221,2023-02-08T21:58:03.027227+00:00,P1,40,2023-02-08 21:58:03+00:00
10227,2023-02-08T22:00:42.711238+00:00,P1,57,2023-02-08 22:00:43+00:00
10231,2023-02-08T22:03:23.271575+00:00,P1,42,2023-02-08 22:03:23+00:00
10233,2023-02-08T22:06:03.123085+00:00,P1,34,2023-02-08 22:06:03+00:00
10237,2023-02-08T22:08:43.273213+00:00,P1,23,2023-02-08 22:08:43+00:00
10243,2023-02-08T22:11:23.603916+00:00,P1,30,2023-02-08 22:11:24+00:00
10245,2023-02-08T22:14:03.885391+00:00,P1,33,2023-02-08 22:14:04+00:00
10249,2023-02-08T22:16:43.696573+00:00,P1,32,2023-02-08 22:16:44+00:00
10253,2023-02-08T22:19:24.270201+00:00,P1,63,2023-02-08 22:19:24+00:00
10257,2023-02-08T22:22:04.379519+00:00,P1,35,2023-02-08 22:22:04+00:00
10263,2023-02-08T22:24:44.340202+00:00,P1,24,2023-02-08 22:24:44+00:00
10267,2023-02-08T22:27:24.323688+00:00,P1,44,2023-02-08 22:27:24+00:00
10271,2023-02-08T22:30:03.964524+00:00,P1,29,2023-02-08 22:30:04+00:00
10273,2023-02-08T22:32:44.782821+00:00,P1,30,2023-02-08 22:32:45+00:00
10277,2023-02-08T22:35:24.172265+00:00,P1,24,2023-02-08 22:35:24+00:00
10281,2023-02-08T22:38:04.821039+00:00,P1,14,2023-02-08 22:38:05+00:00
10285,2023-02-08T22:40:45.503674+00:00,P1,33,2023-02-08 22:40:46+00:00
10289,2023-02-08T22:43:25.189675+00:00,P1,26,2023-02-08 22:43:25+00:00
10295,2023-02-08T22:46:05.369499+00:00,P1,15,2023-02-08 22:46:05+00:00
10297,2023-02-08T22:48:45.266649+00:00,P1,18,2023-02-08 22:48:45+00:00
10303,2023-02-08T22:51:25.492006+00:00,P1,25,2023-02-08 22:51:25+00:00
10305,2023-02-08T22:54:05.753240+00:00,P1,30,2023-02-08 22:54:06+00:00
10309,2023-02-08T22:56:46.017220+00:00,P1,25,2023-02-08 22:56:46+00:00
10313,2023-02-08T22:59:26.440783+00:00,P1,35,2023-02-08 22:59:26+00:00
10317,2023-02-08T23:02:06.374363+00:00,P1,24,2023-02-08 23:02:06+00:00
10323,2023-02-08T23:04:46.325046+00:00,P1,25,2023-02-08 23:04:46+00:00
10327,2023-02-08T23:07:25.999445+00:00,P1,36,2023-02-08 23:07:26+00:00
10331,2023-02-08T23:10:06.989317+00:00,P1,21,2023-02-08 23:10:07+00:00
10335,2023-02-08T23:12:46.059594+00:00,P1,33,2023-02-08 23:12:46+00:00
10339,2023-02-08T23:15:27.012781+00:00,P1,25,2023-02-08 23:15:27+00:00
10341,2023-02-08T23:18:07.319454+00:00,P1,28,2023-02-08 23:18:07+00:00
10347,2023-02-08T23:20:46.821716+00:00,P1,27,2023-02-08 23:20:47+00:00
10349,2023-02-08T23:23:27.108819+00:00,P1,31,2023-02-08 23:23:27+00:00
10355,2023-02-08T23:26:07.713642+00:00,P1,187,2023-02-08 23:26:08+00:00
10359,2023-02-08T23:28:47.420016+00:00,P1,221,2023-02-08 23:28:47+00:00
10361,2023-02-08T23:31:27.513992+00:00,P1,186,2023-02-08 23:31:28+00:00
10367,2023-02-08T23:34:07.493200+00:00,P1,213,2023-02-08 23:34:07+00:00
10371,2023-02-08T23:36:48.441331+00:00,P1,245,2023-02-08 23:36:48+00:00
10373,2023-02-08T23:39:28.434994+00:00,P1,218,2023-02-08 23:39:28+00:00
10379,2023-02-08T23:42:08.537044+00:00,P1,226,2023-02-08 23:42:09+00:00
10383,2023-02-08T23:44:48.542663+00:00,P1,213,2023-02-08 23:44:49+00:00
10385,2023-02-08T23:47:28.477989+00:00,P1,71,2023-02-08 23:47:28+00:00
10391,2023-02-08T23:50:08.608044+00:00,P1,36,2023-02-08 23:50:09+00:00
10395,2023-02-08T23:52:48.973931+00:00,P1,24,2023-02-08 23:52:49+00:00
10397,2023-02-08T23:55:29.169194+00:00,P1,29,2023-02-08 23:55:29+00:00
10401,2023-02-08T23:58:09.297656+00:00,P1,34,2023-02-08 23:58:09+00:00
10405,2023-02-09T00:00:49.540845+00:00,P1,23,2023-02-09 00:00:50+00:00
10411,2023-02-09T00:03:29.845622+00:00,P1,22,2023-02-09 00:03:30+00:00
10415,2023-02-09T00:06:09.788614+00:00,P1,19,2023-02-09 00:06:10+00:00
10417,2023-02-09T00:08:49.831737+00:00,P1,25,2023-02-09 00:08:50+00:00
10423,2023-02-09T00:11:30.271971+00:00,P1,19,2023-02-09 00:11:30+00:00
10425,2023-02-09T00:14:09.617610+00:00,P1,17,2023-02-09 00:14:10+00:00
10429,2023-02-09T00:16:49.723799+00:00,P1,24,2023-02-09 00:16:50+00:00
10433,2023-02-09T00:19:30.559624+00:00,P1,22,2023-02-09 00:19:31+00:00
10437,2023-02-09T00:22:10.778822+00:00,P1,23,2023-02-09 00:22:11+00:00
10441,2023-02-09T00:24:50.386277+00:00,P1,36,2023-02-09 00:24:50+00:00
10445,2023-02-09T00:27:30.773576+00:00,P1,19,2023-02-09 00:27:31+00:00
10451,2023-02-09T00:30:11.286553+00:00,P1,24,2023-02-09 00:30:11+00:00
10453,2023-02-09T00:32:50.862830+00:00,P1,26,2023-02-09 00:32:51+00:00
10457,2023-02-09T00:35:30.967977+00:00,P1,28,2023-02-09 00:35:31+00:00
10461,2023-02-09T00:38:11.296306+00:00,P1,22,2023-02-09 00:38:11+00:00
10467,2023-02-09T00:40:51.789462+00:00,P1,23,2023-02-09 00:40:52+00:00
10469,2023-02-09T00:43:31.654933+00:00,P1,21,2023-02-09 00:43:32+00:00
10475,2023-02-09T00:46:11.387387+00:00,P1,24,2023-02-09 00:46:11+00:00
10477,2023-02-09T00:48:51.457735+00:00,P1,29,2023-02-09 00:48:51+00:00
10481,2023-02-09T00:51:32.506351+00:00,P1,35,2023-02-09 00:51:33+00:00
10487,2023-02-09T00:54:11.610354+00:00,P1,18,2023-02-09 00:54:12+00:00
10489,2023-02-09T00:56:52.638320+00:00,P1,41,2023-02-09 00:56:53+00:00
10495,2023-02-09T00:59:33.051751+00:00,P1,20,2023-02-09 00:59:33+00:00
10497,2023-02-09T01:02:12.460704+00:00,P1,23,2023-02-09 01:02:12+00:00
10501,2023-02-09T01:04:52.685572+00:00,P1,18,2023-02-09 01:04:53+00:00
10505,2023-02-09T01:07:33.099556+00:00,P1,28,2023-02-09 01:07:33+00:00
10511,2023-02-09T01:10:13.434324+00:00,P1,22,2023-02-09 01:10:13+00:00
10515,2023-02-09T01:12:53.424095+00:00,P1,29,2023-02-09 01:12:53+00:00
10517,2023-02-09T01:15:33.239913+00:00,P1,24,2023-02-09 01:15:33+00:00
10523,2023-02-09T01:18:13.565369+00:00,P1,40,2023-02-09 01:18:14+00:00
10527,2023-02-09T01:20:53.472994+00:00,P1,33,2023-02-09 01:20:53+00:00
10531,2023-02-09T01:23:33.627830+00:00,P1,20,2023-02-09 01:23:34+00:00
10535,2023-02-09T01:26:16.620233+00:00,P1,39,2023-02-09 01:26:17+00:00
10537,2023-02-09T01:28:54.390077+00:00,P1,55,2023-02-09 01:28:54+00:00
10541,2023-02-09T01:31:33.679605+00:00,P1,48,2023-02-09 01:31:34+00:00
10547,2023-02-09T01:34:14.583511+00:00,P1,55,2023-02-09 01:34:15+00:00
10549,2023-02-09T01:36:54.861445+00:00,P1,54,2023-02-09 01:36:55+00:00
10553,2023-02-09T01:39:34.242824+00:00,P1,49,2023-02-09 01:39:34+00:00
10557,2023-02-09T01:42:14.857570+00:00,P1,57,2023-02-09 01:42:15+00:00
10563,2023-02-09T01:44:55.064883+00:00,P1,47,2023-02-09 01:44:55+00:00
10567,2023-02-09T01:47:35.779018+00:00,P1,53,2023-02-09 01:47:36+00:00
10569,2023-02-09T01:50:15.370923+00:00,P1,45,2023-02-09 01:50:15+00:00
10575,2023-02-09T01:52:55.499339+00:00,P1,41,2023-02-09 01:52:55+00:00
10577,2023-02-09T01:55:35.198950+00:00,P1,34,2023-02-09 01:55:35+00:00
10581,2023-02-09T01:58:15.742062+00:00,P1,38,2023-02-09 01:58:16+00:00
10585,2023-02-09T02:00:56.114592+00:00,P1,45,2023-02-09 02:00:56+00:00
10589,2023-02-09T02:03:36.420155+00:00,P1,31,2023-02-09 02:03:36+00:00
10593,2023-02-09T02:06:16.548698+00:00,P1,35,2023-02-09 02:06:17+00:00
