typing.Literal[<no_default>],timestamp,value_type,value,timestamp_new
21898,2023-02-14T07:17:11.904613+00:00,P2,22,2023-02-14 07:17:12+00:00
21902,2023-02-14T07:19:51.879684+00:00,P2,17,2023-02-14 07:19:52+00:00
21906,2023-02-14T07:22:31.199277+00:00,P2,25,2023-02-14 07:22:31+00:00
21910,2023-02-14T07:25:11.110463+00:00,P2,18,2023-02-14 07:25:11+00:00
21912,2023-02-14T07:27:51.927185+00:00,P2,19,2023-02-14 07:27:52+00:00
21918,2023-02-14T07:30:31.292222+00:00,P2,18,2023-02-14 07:30:31+00:00
21922,2023-02-14T07:33:11.858670+00:00,P2,16,2023-02-14 07:33:12+00:00
21926,2023-02-14T07:35:52.533530+00:00,P2,19,2023-02-14 07:35:53+00:00
21928,2023-02-14T07:38:32.716604+00:00,P2,18,2023-02-14 07:38:33+00:00
21932,2023-02-14T07:41:12.473792+00:00,P2,18,2023-02-14 07:41:12+00:00
21938,2023-02-14T07:43:51.872578+00:00,P2,21,2023-02-14 07:43:52+00:00
21940,2023-02-14T07:46:33.067191+00:00,P2,22,2023-02-14 07:46:33+00:00
21944,2023-02-14T07:49:12.629347+00:00,P2,17,2023-02-14 07:49:13+00:00
21948,2023-02-14T07:51:53.143810+00:00,P2,20,2023-02-14 07:51:53+00:00
21952,2023-02-14T07:54:32.672704+00:00,P2,19,2023-02-14 07:54:33+00:00
21956,2023-02-14T07:57:13.687006+00:00,P2,21,2023-02-14 07:57:14+00:00
21962,2023-02-14T07:59:53.555367+00:00,P2,16,2023-02-14 07:59:54+00:00
21964,2023-02-14T08:02:33.764488+00:00,P2,14,2023-02-14 08:02:34+00:00
21970,2023-02-14T08:05:13.232213+00:00,P2,14,2023-02-14 08:05:13+00:00
21974,2023-02-14T08:07:53.782969+00:00,P2,16,2023-02-14 08:07:54+00:00
21978,2023-02-14T08:10:33.484697+00:00,P2,15,2023-02-14 08:10:33+00:00
21982,2023-02-14T08:13:14.669991+00:00,P2,15,2023-02-14 08:13:15+00:00
21984,2023-02-14T08:15:54.592098+00:00,P2,16,2023-02-14 08:15:55+00:00
21990,2023-02-14T08:18:34.488612+00:00,P2,18,2023-02-14 08:18:34+00:00
21992,2023-02-14T08:21:14.778203+00:00,P2,17,2023-02-14 08:21:15+00:00
21996,2023-02-14T08:23:55.221390+00:00,P2,17,2023-02-14 08:23:55+00:00
22002,2023-02-14T08:26:34.672204+00:00,P2,15,2023-02-14 08:26:35+00:00
22006,2023-02-14T08:29:15.300812+00:00,P2,19,2023-02-14 08:29:15+00:00
22008,2023-02-14T08:31:54.962495+00:00,P2,13,2023-02-14 08:31:55+00:00
22014,2023-02-14T08:34:35.216031+00:00,P2,14,2023-02-14 08:34:35+00:00
22016,2023-02-14T08:37:15.325995+00:00,P2,13,2023-02-14 08:37:15+00:00
22020,2023-02-14T08:39:55.518047+00:00,P2,13,2023-02-14 08:39:56+00:00
22024,2023-02-14T08:42:35.854393+00:00,P2,13,2023-02-14 08:42:36+00:00
22028,2023-02-14T08:45:15.700603+00:00,P2,12,2023-02-14 08:45:16+00:00
22032,2023-02-14T08:47:56.275176+00:00,P2,10,2023-02-14 08:47:56+00:00
22036,2023-02-14T08:50:36.688864+00:00,P2,9,2023-02-14 08:50:37+00:00
22042,2023-02-14T08:53:16.003979+00:00,P2,9,2023-02-14 08:53:16+00:00
22044,2023-02-14T08:55:56.722143+00:00,P2,7,2023-02-14 08:55:57+00:00
22048,2023-02-14T08:58:36.824795+00:00,P2,9,2023-02-14 08:58:37+00:00
22054,2023-02-14T09:01:16.467050+00:00,P2,7,2023-02-14 09:01:16+00:00
22056,2023-02-14T09:03:56.815760+00:00,P2,9,2023-02-14 09:03:57+00:00
22062,2023-02-14T09:06:37.242005+00:00,P2,6,2023-02-14 09:06:37+00:00
22066,2023-02-14T09:09:17.521958+00:00,P2,10,2023-02-14 09:09:18+00:00
22068,2023-02-14T09:11:57.330870+00:00,P2,8,2023-02-14 09:11:57+00:00
22072,2023-02-14T09:14:37.581672+00:00,P2,7,2023-02-14 09:14:38+00:00
22076,2023-02-14T09:17:17.584736+00:00,P2,5,2023-02-14 09:17:18+00:00
22082,2023-02-14T09:19:57.961834+00:00,P2,4,2023-02-14 09:19:58+00:00
22084,2023-02-14T09:22:37.682530+00:00,P2,4,2023-02-14 09:22:38+00:00
22090,2023-02-14T09:25:17.595508+00:00,P2,5,2023-02-14 09:25:18+00:00
22094,2023-02-14T09:27:58.161092+00:00,P2,5,2023-02-14 09:27:58+00:00
22096,2023-02-14T09:30:38.533425+00:00,P2,4,2023-02-14 09:30:39+00:00
22100,2023-02-14T09:33:18.544132+00:00,P2,4,2023-02-14 09:33:19+00:00
22106,2023-02-14T09:35:58.732866+00:00,P2,3,2023-02-14 09:35:59+00:00
22110,2023-02-14T09:38:38.280100+00:00,P2,5,2023-02-14 09:38:38+00:00
22114,2023-02-14T09:41:19.008045+00:00,P2,5,2023-02-14 09:41:19+00:00
22116,2023-02-14T09:43:58.826708+00:00,P2,4,2023-02-14 09:43:59+00:00
22122,2023-02-14T09:46:39.354034+00:00,P2,4,2023-02-14 09:46:39+00:00
22126,2023-02-14T09:49:19.135441+00:00,P2,5,2023-02-14 09:49:19+00:00
22128,2023-02-14T09:51:59.075563+00:00,P2,3,2023-02-14 09:51:59+00:00
22132,2023-02-14T09:54:39.429332+00:00,P2,4,2023-02-14 09:54:39+00:00
22138,2023-02-14T09:57:19.867800+00:00,P2,4,2023-02-14 09:57:20+00:00
22140,2023-02-14T09:59:59.912197+00:00,P2,4,2023-02-14 10:00:00+00:00
22144,2023-02-14T10:02:39.994358+00:00,P2,3,2023-02-14 10:02:40+00:00
22150,2023-02-14T10:05:19.910185+00:00,P2,4,2023-02-14 10:05:20+00:00
22152,2023-02-14T10:08:00.713918+00:00,P2,5,2023-02-14 10:08:01+00:00
22158,2023-02-14T10:10:40.963024+00:00,P2,3,2023-02-14 10:10:41+00:00
22160,2023-02-14T10:13:20.749751+00:00,P2,4,2023-02-14 10:13:21+00:00
22166,2023-02-14T10:16:00.396034+00:00,P2,7,2023-02-14 10:16:00+00:00
22168,2023-02-14T10:18:41.069209+00:00,P2,4,2023-02-14 10:18:41+00:00
22174,2023-02-14T10:21:20.993989+00:00,P2,5,2023-02-14 10:21:21+00:00
22178,2023-02-14T10:24:00.933498+00:00,P2,6,2023-02-14 10:24:01+00:00
22180,2023-02-14T10:26:41.279575+00:00,P2,5,2023-02-14 10:26:41+00:00
22186,2023-02-14T10:29:22.188297+00:00,P2,6,2023-02-14 10:29:22+00:00
22188,2023-02-14T10:32:01.295423+00:00,P2,7,2023-02-14 10:32:01+00:00
22192,2023-02-14T10:34:42.230873+00:00,P2,5,2023-02-14 10:34:42+00:00
22198,2023-02-14T10:37:24.402366+00:00,P2,6,2023-02-14 10:37:24+00:00
22200,2023-02-14T10:40:04.550661+00:00,P2,7,2023-02-14 10:40:05+00:00
22204,2023-02-14T10:42:42.246223+00:00,P2,12,2023-02-14 10:42:42+00:00
22210,2023-02-14T10:45:22.233748+00:00,P2,6,2023-02-14 10:45:22+00:00
22212,2023-02-14T10:48:02.883364+00:00,P2,6,2023-02-14 10:48:03+00:00
22216,2023-02-14T10:50:42.893019+00:00,P2,6,2023-02-14 10:50:43+00:00
22220,2023-02-14T10:53:23.151532+00:00,P2,5,2023-02-14 10:53:23+00:00
22226,2023-02-14T10:56:03.399989+00:00,P2,8,2023-02-14 10:56:03+00:00
22228,2023-02-14T10:58:42.971492+00:00,P2,8,2023-02-14 10:58:43+00:00
22234,2023-02-14T11:01:23.401428+00:00,P2,6,2023-02-14 11:01:23+00:00
22236,2023-02-14T11:04:03.478863+00:00,P2,6,2023-02-14 11:04:03+00:00
22240,2023-02-14T11:06:43.968214+00:00,P2,8,2023-02-14 11:06:44+00:00
22244,2023-02-14T11:09:23.263480+00:00,P2,6,2023-02-14 11:09:23+00:00
22250,2023-02-14T11:12:03.990479+00:00,P2,8,2023-02-14 11:12:04+00:00
22252,2023-02-14T11:14:44.165023+00:00,P2,5,2023-02-14 11:14:44+00:00
22258,2023-02-14T11:17:23.851930+00:00,P2,8,2023-02-14 11:17:24+00:00
22262,2023-02-14T11:20:06.477349+00:00,P2,9,2023-02-14 11:20:06+00:00
22264,2023-02-14T11:22:44.570337+00:00,P2,10,2023-02-14 11:22:45+00:00
22270,2023-02-14T11:25:24.235501+00:00,P2,12,2023-02-14 11:25:24+00:00
22272,2023-02-14T11:28:04.685880+00:00,P2,8,2023-02-14 11:28:05+00:00
22278,2023-02-14T11:30:45.397244+00:00,P2,7,2023-02-14 11:30:45+00:00
22282,2023-02-14T11:33:24.785386+00:00,P2,8,2023-02-14 11:33:25+00:00
22286,2023-02-14T11:36:05.131677+00:00,P2,7,2023-02-14 11:36:05+00:00
22288,2023-02-14T11:38:45.393795+00:00,P2,5,2023-02-14 11:38:45+00:00
22292,2023-02-14T11:41:25.550880+00:00,P2,6,2023-02-14 11:41:26+00:00
22298,2023-02-14T11:44:06.056433+00:00,P2,8,2023-02-14 11:44:06+00:00
22302,2023-02-14T11:46:45.967295+00:00,P2,8,2023-02-14 11:46:46+00:00
22304,2023-02-14T11:49:25.697847+00:00,P2,8,2023-02-14 11:49:26+00:00
22308,2023-02-14T11:52:06.056140+00:00,P2,6,2023-02-14 11:52:06+00:00
22312,2023-02-14T11:54:46.047021+00:00,P2,8,2023-02-14 11:54:46+00:00
22318,2023-02-14T11:57:26.832328+00:00,P2,8,2023-02-14 11:57:27+00:00
22322,2023-02-14T12:00:07.119965+00:00,P2,9,2023-02-14 12:00:07+00:00
22324,2023-02-14T12:02:47.475191+00:00,P2,8,2023-02-14 12:02:47+00:00
22328,2023-02-14T12:05:26.762844+00:00,P2,7,2023-02-14 12:05:27+00:00
22334,2023-02-14T12:08:07.343593+00:00,P2,7,2023-02-14 12:08:07+00:00
22338,2023-02-14T12:10:47.162266+00:00,P2,7,2023-02-14 12:10:47+00:00
22340,2023-02-14T12:13:27.188412+00:00,P2,7,2023-02-14 12:13:27+00:00
22344,2023-02-14T12:16:10.368603+00:00,P2,6,2023-02-14 12:16:10+00:00
22350,2023-02-14T12:18:48.921194+00:00,P2,7,2023-02-14 12:18:49+00:00
22354,2023-02-14T12:21:27.225393+00:00,P2,8,2023-02-14 12:21:27+00:00
22358,2023-02-14T12:24:07.953929+00:00,P2,7,2023-02-14 12:24:08+00:00
22360,2023-02-14T12:26:48.505697+00:00,P2,6,2023-02-14 12:26:49+00:00
22366,2023-02-14T12:29:28.418887+00:00,P2,8,2023-02-14 12:29:28+00:00
22370,2023-02-14T12:32:08.635543+00:00,P2,7,2023-02-14 12:32:09+00:00
22374,2023-02-14T12:34:48.824557+00:00,P2,6,2023-02-14 12:34:49+00:00
22376,2023-02-14T12:37:28.995213+00:00,P2,6,2023-02-14 12:37:29+00:00
22380,2023-02-14T12:40:08.527911+00:00,P2,5,2023-02-14 12:40:09+00:00
22384,2023-02-14T12:42:49.007290+00:00,P2,5,2023-02-14 12:42:49+00:00
22388,2023-02-14T12:45:29.066743+00:00,P2,6,2023-02-14 12:45:29+00:00
22392,2023-02-14T12:48:08.671067+00:00,P2,6,2023-02-14 12:48:09+00:00
22398,2023-02-14T12:50:49.025593+00:00,P2,6,2023-02-14 12:50:49+00:00
22402,2023-02-14T12:53:29.704427+00:00,P2,4,2023-02-14 12:53:30+00:00
22404,2023-02-14T12:56:08.911426+00:00,P2,6,2023-02-14 12:56:09+00:00
22408,2023-02-14T12:58:50.093037+00:00,P2,6,2023-02-14 12:58:50+00:00
22412,2023-02-14T13:01:30.444354+00:00,P2,7,2023-02-14 13:01:30+00:00
22418,2023-02-14T13:04:10.414655+00:00,P2,6,2023-02-14 13:04:10+00:00
22422,2023-02-14T13:06:50.826070+00:00,P2,5,2023-02-14 13:06:51+00:00
22424,2023-02-14T13:09:30.634863+00:00,P2,5,2023-02-14 13:09:31+00:00
22428,2023-02-14T13:12:10.666573+00:00,P2,5,2023-02-14 13:12:11+00:00
22434,2023-02-14T13:14:50.828992+00:00,P2,6,2023-02-14 13:14:51+00:00
22438,2023-02-14T13:17:30.825126+00:00,P2,4,2023-02-14 13:17:31+00:00
22442,2023-02-14T13:20:11.098375+00:00,P2,6,2023-02-14 13:20:11+00:00
22444,2023-02-14T13:22:51.059017+00:00,P2,4,2023-02-14 13:22:51+00:00
22450,2023-02-14T13:25:30.597643+00:00,P2,7,2023-02-14 13:25:31+00:00
22452,2023-02-14T13:28:11.014591+00:00,P2,5,2023-02-14 13:28:11+00:00
22458,2023-02-14T13:30:51.601005+00:00,P2,6,2023-02-14 13:30:52+00:00
22462,2023-02-14T13:33:31.948904+00:00,P2,5,2023-02-14 13:33:32+00:00
22464,2023-02-14T13:36:11.598366+00:00,P2,7,2023-02-14 13:36:12+00:00
22468,2023-02-14T13:38:52.008260+00:00,P2,7,2023-02-14 13:38:52+00:00
22472,2023-02-14T13:41:32.477038+00:00,P2,8,2023-02-14 13:41:32+00:00
22476,2023-02-14T13:44:12.517276+00:00,P2,4,2023-02-14 13:44:13+00:00
22482,2023-02-14T13:46:51.937712+00:00,P2,8,2023-02-14 13:46:52+00:00
22484,2023-02-14T13:49:32.041975+00:00,P2,8,2023-02-14 13:49:32+00:00
22488,2023-02-14T13:52:12.722444+00:00,P2,9,2023-02-14 13:52:13+00:00
22494,2023-02-14T13:54:52.818326+00:00,P2,9,2023-02-14 13:54:53+00:00
22498,2023-02-14T13:57:32.435914+00:00,P2,7,2023-02-14 13:57:32+00:00
22502,2023-02-14T14:00:13.469019+00:00,P2,7,2023-02-14 14:00:13+00:00
22506,2023-02-14T14:02:53.579147+00:00,P2,6,2023-02-14 14:02:54+00:00
22508,2023-02-14T14:05:33.156399+00:00,P2,9,2023-02-14 14:05:33+00:00
22512,2023-02-14T14:08:13.899467+00:00,P2,8,2023-02-14 14:08:14+00:00
22518,2023-02-14T14:10:54.376226+00:00,P2,8,2023-02-14 14:10:54+00:00
22522,2023-02-14T14:13:33.646983+00:00,P2,8,2023-02-14 14:13:34+00:00
22526,2023-02-14T14:16:14.143737+00:00,P2,6,2023-02-14 14:16:14+00:00
22528,2023-02-14T14:18:54.306440+00:00,P2,8,2023-02-14 14:18:54+00:00
22534,2023-02-14T14:21:34.269387+00:00,P2,6,2023-02-14 14:21:34+00:00
22538,2023-02-14T14:24:14.257866+00:00,P2,8,2023-02-14 14:24:14+00:00
22540,2023-02-14T14:27:00.370601+00:00,P2,8,2023-02-14 14:27:00+00:00
22546,2023-02-14T14:29:34.765772+00:00,P2,7,2023-02-14 14:29:35+00:00
22550,2023-02-14T14:32:14.642648+00:00,P2,7,2023-02-14 14:32:15+00:00
22554,2023-02-14T14:34:54.497845+00:00,P2,7,2023-02-14 14:34:54+00:00
22558,2023-02-14T14:37:35.507873+00:00,P2,6,2023-02-14 14:37:36+00:00
22562,2023-02-14T14:40:16.083141+00:00,P2,6,2023-02-14 14:40:16+00:00
22564,2023-02-14T14:42:54.819707+00:00,P2,8,2023-02-14 14:42:55+00:00
22570,2023-02-14T14:45:35.746031+00:00,P2,6,2023-02-14 14:45:36+00:00
22572,2023-02-14T14:48:16.207134+00:00,P2,7,2023-02-14 14:48:16+00:00
22578,2023-02-14T14:50:55.144276+00:00,P2,7,2023-02-14 14:50:55+00:00
22582,2023-02-14T14:53:37.223954+00:00,P2,9,2023-02-14 14:53:37+00:00
22584,2023-02-14T14:56:16.344083+00:00,P2,9,2023-02-14 14:56:16+00:00
22588,2023-02-14T14:58:56.315965+00:00,P2,7,2023-02-14 14:58:56+00:00
22594,2023-02-14T15:01:36.794435+00:00,P2,8,2023-02-14 15:01:37+00:00
22596,2023-02-14T15:04:16.344307+00:00,P2,7,2023-02-14 15:04:16+00:00
22602,2023-02-14T15:07:04.258594+00:00,P2,5,2023-02-14 15:07:04+00:00
22606,2023-02-14T15:09:37.101624+00:00,P2,6,2023-02-14 15:09:37+00:00
22610,2023-02-14T15:12:16.736764+00:00,P2,6,2023-02-14 15:12:17+00:00
22614,2023-02-14T15:14:57.769173+00:00,P2,9,2023-02-14 15:14:58+00:00
22618,2023-02-14T15:17:37.179043+00:00,P2,4,2023-02-14 15:17:37+00:00
22620,2023-02-14T15:20:18.159986+00:00,P2,3,2023-02-14 15:20:18+00:00
22624,2023-02-14T15:22:57.413626+00:00,P2,4,2023-02-14 15:22:57+00:00
22628,2023-02-14T15:25:37.819865+00:00,P2,4,2023-02-14 15:25:38+00:00
22634,2023-02-14T15:28:17.587495+00:00,P2,3,2023-02-14 15:28:18+00:00
22638,2023-02-14T15:30:57.753888+00:00,P2,4,2023-02-14 15:30:58+00:00
22642,2023-02-14T15:33:38.502394+00:00,P2,3,2023-02-14 15:33:39+00:00
22646,2023-02-14T15:36:18.422182+00:00,P2,4,2023-02-14 15:36:18+00:00
22648,2023-02-14T15:38:58.645687+00:00,P2,5,2023-02-14 15:38:59+00:00
22654,2023-02-14T15:41:38.540042+00:00,P2,5,2023-02-14 15:41:39+00:00
22656,2023-02-14T15:44:18.866210+00:00,P2,7,2023-02-14 15:44:19+00:00
22660,2023-02-14T15:46:59.022389+00:00,P2,3,2023-02-14 15:46:59+00:00
22664,2023-02-14T15:49:39.190448+00:00,P2,4,2023-02-14 15:49:39+00:00
22670,2023-02-14T15:52:18.690401+00:00,P2,5,2023-02-14 15:52:19+00:00
22674,2023-02-14T15:54:59.172020+00:00,P2,6,2023-02-14 15:54:59+00:00
22678,2023-02-14T15:57:39.845539+00:00,P2,3,2023-02-14 15:57:40+00:00
22680,2023-02-14T16:00:20.184236+00:00,P2,5,2023-02-14 16:00:20+00:00
22686,2023-02-14T16:03:00.052616+00:00,P2,5,2023-02-14 16:03:00+00:00
22690,2023-02-14T16:05:39.702321+00:00,P2,4,2023-02-14 16:05:40+00:00
22694,2023-02-14T16:08:20.782365+00:00,P2,6,2023-02-14 16:08:21+00:00
22696,2023-02-14T16:11:00.354386+00:00,P2,4,2023-02-14 16:11:00+00:00
22702,2023-02-14T16:13:40.300933+00:00,P2,5,2023-02-14 16:13:40+00:00
22704,2023-02-14T16:16:20.784576+00:00,P2,4,2023-02-14 16:16:21+00:00
22708,2023-02-14T16:19:00.480137+00:00,P2,5,2023-02-14 16:19:00+00:00
22714,2023-02-14T16:21:41.539020+00:00,P2,6,2023-02-14 16:21:42+00:00
22716,2023-02-14T16:24:21.263291+00:00,P2,4,2023-02-14 16:24:21+00:00
22720,2023-02-14T16:27:01.425337+00:00,P2,5,2023-02-14 16:27:01+00:00
22726,2023-02-14T16:29:41.341843+00:00,P2,4,2023-02-14 16:29:41+00:00
22730,2023-02-14T16:32:21.234485+00:00,P2,3,2023-02-14 16:32:21+00:00
22732,2023-02-14T16:35:01.655752+00:00,P2,3,2023-02-14 16:35:02+00:00
22738,2023-02-14T16:37:42.183970+00:00,P2,2,2023-02-14 16:37:42+00:00
22740,2023-02-14T16:40:21.550407+00:00,P2,3,2023-02-14 16:40:22+00:00
22744,2023-02-14T16:43:02.037788+00:00,P2,4,2023-02-14 16:43:02+00:00
22750,2023-02-14T16:45:42.745602+00:00,P2,5,2023-02-14 16:45:43+00:00
22754,2023-02-14T16:48:22.030122+00:00,P2,4,2023-02-14 16:48:22+00:00
22756,2023-02-14T16:51:02.632027+00:00,P2,4,2023-02-14 16:51:03+00:00
22762,2023-02-14T16:53:42.877230+00:00,P2,4,2023-02-14 16:53:43+00:00
22764,2023-02-14T16:56:22.677257+00:00,P2,4,2023-02-14 16:56:23+00:00
22770,2023-02-14T16:59:02.840370+00:00,P2,5,2023-02-14 16:59:03+00:00
22774,2023-02-14T17:01:43.357875+00:00,P2,5,2023-02-14 17:01:43+00:00
22776,2023-02-14T17:04:23.315763+00:00,P2,6,2023-02-14 17:04:23+00:00
22782,2023-02-14T17:07:03.254295+00:00,P2,4,2023-02-14 17:07:03+00:00
22784,2023-02-14T17:09:43.615538+00:00,P2,5,2023-02-14 17:09:44+00:00
22788,2023-02-14T17:12:24.093050+00:00,P2,4,2023-02-14 17:12:24+00:00
22794,2023-02-14T17:15:03.468920+00:00,P2,3,2023-02-14 17:15:03+00:00
22798,2023-02-14T17:17:44.117779+00:00,P2,4,2023-02-14 17:17:44+00:00
22800,2023-02-14T17:20:24.610605+00:00,P2,5,2023-02-14 17:20:25+00:00
22804,2023-02-14T17:23:04.690552+00:00,P2,5,2023-02-14 17:23:05+00:00
22808,2023-02-14T17:25:44.374153+00:00,P2,4,2023-02-14 17:25:44+00:00
22812,2023-02-14T17:28:24.712987+00:00,P2,4,2023-02-14 17:28:25+00:00
22816,2023-02-14T17:31:04.950445+00:00,P2,5,2023-02-14 17:31:05+00:00
22822,2023-02-14T17:33:44.864287+00:00,P2,5,2023-02-14 17:33:45+00:00
22824,2023-02-14T17:36:24.952258+00:00,P2,4,2023-02-14 17:36:25+00:00
22828,2023-02-14T17:39:05.224478+00:00,P2,4,2023-02-14 17:39:05+00:00
22832,2023-02-14T17:41:45.492159+00:00,P2,6,2023-02-14 17:41:45+00:00
22836,2023-02-14T17:44:25.471409+00:00,P2,5,2023-02-14 17:44:25+00:00
22840,2023-02-14T17:47:05.471186+00:00,P2,11,2023-02-14 17:47:05+00:00
22846,2023-02-14T17:49:46.267392+00:00,P2,8,2023-02-14 17:49:46+00:00
22848,2023-02-14T17:52:25.531674+00:00,P2,8,2023-02-14 17:52:26+00:00
22854,2023-02-14T17:55:06.350552+00:00,P2,6,2023-02-14 17:55:06+00:00
22858,2023-02-14T17:57:46.230822+00:00,P2,5,2023-02-14 17:57:46+00:00
22862,2023-02-14T18:00:26.990831+00:00,P2,6,2023-02-14 18:00:27+00:00
22864,2023-02-14T18:03:06.166899+00:00,P2,6,2023-02-14 18:03:06+00:00
22870,2023-02-14T18:05:46.429685+00:00,P2,5,2023-02-14 18:05:46+00:00
22874,2023-02-14T18:08:27.004957+00:00,P2,6,2023-02-14 18:08:27+00:00
22876,2023-02-14T18:11:06.835378+00:00,P2,6,2023-02-14 18:11:07+00:00
22880,2023-02-14T18:13:46.766303+00:00,P2,9,2023-02-14 18:13:47+00:00
22884,2023-02-14T18:16:26.815912+00:00,P2,12,2023-02-14 18:16:27+00:00
22890,2023-02-14T18:19:07.547186+00:00,P2,11,2023-02-14 18:19:08+00:00
22892,2023-02-14T18:21:47.249456+00:00,P2,8,2023-02-14 18:21:47+00:00
22896,2023-02-14T18:24:26.883562+00:00,P2,6,2023-02-14 18:24:27+00:00
22902,2023-02-14T18:27:08.054019+00:00,P2,7,2023-02-14 18:27:08+00:00
22906,2023-02-14T18:29:47.701206+00:00,P2,11,2023-02-14 18:29:48+00:00
22908,2023-02-14T18:32:28.120815+00:00,P2,10,2023-02-14 18:32:28+00:00
22914,2023-02-14T18:35:08.288032+00:00,P2,9,2023-02-14 18:35:08+00:00
22916,2023-02-14T18:37:48.514236+00:00,P2,9,2023-02-14 18:37:49+00:00
22922,2023-02-14T18:40:28.540176+00:00,P2,7,2023-02-14 18:40:29+00:00
22926,2023-02-14T18:43:08.260057+00:00,P2,7,2023-02-14 18:43:08+00:00
22930,2023-02-14T18:45:48.758216+00:00,P2,6,2023-02-14 18:45:49+00:00
22934,2023-02-14T18:48:28.657809+00:00,P2,9,2023-02-14 18:48:29+00:00
22936,2023-02-14T18:51:08.675788+00:00,P2,12,2023-02-14 18:51:09+00:00
22942,2023-02-14T18:53:48.670156+00:00,P2,10,2023-02-14 18:53:49+00:00
22946,2023-02-14T18:56:29.199270+00:00,P2,14,2023-02-14 18:56:29+00:00
22950,2023-02-14T18:59:09.352649+00:00,P2,18,2023-02-14 18:59:09+00:00
22952,2023-02-14T19:01:49.849485+00:00,P2,17,2023-02-14 19:01:50+00:00
22956,2023-02-14T19:04:30.186568+00:00,P2,19,2023-02-14 19:04:30+00:00
22960,2023-02-14T19:07:09.799487+00:00,P2,23,2023-02-14 19:07:10+00:00
22966,2023-02-14T19:09:49.697902+00:00,P2,23,2023-02-14 19:09:50+00:00
22970,2023-02-14T19:12:29.678351+00:00,P2,22,2023-02-14 19:12:30+00:00
22974,2023-02-14T19:15:10.311703+00:00,P2,29,2023-02-14 19:15:10+00:00
22978,2023-02-14T19:17:50.333972+00:00,P2,23,2023-02-14 19:17:50+00:00
22980,2023-02-14T19:20:30.235997+00:00,P2,25,2023-02-14 19:20:30+00:00
22986,2023-02-14T19:23:10.508945+00:00,P2,34,2023-02-14 19:23:11+00:00
22990,2023-02-14T19:25:50.578794+00:00,P2,40,2023-02-14 19:25:51+00:00
22994,2023-02-14T19:28:30.331567+00:00,P2,49,2023-02-14 19:28:30+00:00
22998,2023-02-14T19:31:11.178327+00:00,P2,40,2023-02-14 19:31:11+00:00
23000,2023-02-14T19:33:50.972211+00:00,P2,50,2023-02-14 19:33:51+00:00
23006,2023-02-14T19:36:30.877735+00:00,P2,50,2023-02-14 19:36:31+00:00
23010,2023-02-14T19:39:12.018793+00:00,P2,37,2023-02-14 19:39:12+00:00
23012,2023-02-14T19:41:51.294334+00:00,P2,35,2023-02-14 19:41:51+00:00
23016,2023-02-14T19:44:32.968215+00:00,P2,35,2023-02-14 19:44:33+00:00
23020,2023-02-14T19:47:12.176419+00:00,P2,54,2023-02-14 19:47:12+00:00
23024,2023-02-14T19:49:52.421679+00:00,P2,83,2023-02-14 19:49:52+00:00
23030,2023-02-14T19:52:32.445694+00:00,P2,78,2023-02-14 19:52:32+00:00
23034,2023-02-14T19:55:12.501310+00:00,P2,62,2023-02-14 19:55:13+00:00
23038,2023-02-14T19:57:52.758273+00:00,P2,70,2023-02-14 19:57:53+00:00
23040,2023-02-14T20:00:32.957567+00:00,P2,82,2023-02-14 20:00:33+00:00
23044,2023-02-14T20:03:12.742761+00:00,P2,59,2023-02-14 20:03:13+00:00
23048,2023-02-14T20:05:52.410303+00:00,P2,60,2023-02-14 20:05:52+00:00
23054,2023-02-14T20:08:33.306716+00:00,P2,47,2023-02-14 20:08:33+00:00
23058,2023-02-14T20:11:13.284121+00:00,P2,53,2023-02-14 20:11:13+00:00
23060,2023-02-14T20:13:53.352003+00:00,P2,58,2023-02-14 20:13:53+00:00
23066,2023-02-14T20:16:33.895617+00:00,P2,49,2023-02-14 20:16:34+00:00
23070,2023-02-14T20:19:13.704562+00:00,P2,45,2023-02-14 20:19:14+00:00
23072,2023-02-14T20:21:53.775838+00:00,P2,36,2023-02-14 20:21:54+00:00
23078,2023-02-14T20:24:34.235775+00:00,P2,28,2023-02-14 20:24:34+00:00
23080,2023-02-14T20:27:14.498592+00:00,P2,26,2023-02-14 20:27:14+00:00
23084,2023-02-14T20:29:54.579388+00:00,P2,28,2023-02-14 20:29:55+00:00
23090,2023-02-14T20:32:34.479156+00:00,P2,32,2023-02-14 20:32:34+00:00
23092,2023-02-14T20:35:14.765695+00:00,P2,37,2023-02-14 20:35:15+00:00
23098,2023-02-14T20:37:54.407801+00:00,P2,29,2023-02-14 20:37:54+00:00
23102,2023-02-14T20:40:35.530667+00:00,P2,27,2023-02-14 20:40:36+00:00
23104,2023-02-14T20:43:15.024203+00:00,P2,28,2023-02-14 20:43:15+00:00
23108,2023-02-14T20:45:55.700242+00:00,P2,23,2023-02-14 20:45:56+00:00
23114,2023-02-14T20:48:35.101846+00:00,P2,23,2023-02-14 20:48:35+00:00
23118,2023-02-14T20:51:17.531663+00:00,P2,17,2023-02-14 20:51:18+00:00
23120,2023-02-14T20:53:55.478347+00:00,P2,16,2023-02-14 20:53:55+00:00
23124,2023-02-14T20:56:35.760155+00:00,P2,19,2023-02-14 20:56:36+00:00
23130,2023-02-14T20:59:15.272984+00:00,P2,21,2023-02-14 20:59:15+00:00
23132,2023-02-14T21:01:56.780477+00:00,P2,16,2023-02-14 21:01:57+00:00
