typing.Literal[<no_default>],timestamp,value_type,value,timestamp_new
19984,2023-02-13T10:19:58.460960+00:00,humidity,35,2023-02-13 10:19:58+00:00
19988,2023-02-13T10:22:38.222722+00:00,humidity,35,2023-02-13 10:22:38+00:00
19992,2023-02-13T10:25:18.313638+00:00,humidity,35,2023-02-13 10:25:18+00:00
19996,2023-02-13T10:27:59.076722+00:00,humidity,35,2023-02-13 10:27:59+00:00
20002,2023-02-13T10:30:38.810229+00:00,humidity,35,2023-02-13 10:30:39+00:00
20006,2023-02-13T10:33:18.945568+00:00,humidity,35,2023-02-13 10:33:19+00:00
20010,2023-02-13T10:35:59.182808+00:00,humidity,35,2023-02-13 10:35:59+00:00
20014,2023-02-13T10:38:38.830246+00:00,humidity,34,2023-02-13 10:38:39+00:00
20018,2023-02-13T10:41:19.414145+00:00,humidity,35,2023-02-13 10:41:19+00:00
20022,2023-02-13T10:43:59.414834+00:00,humidity,35,2023-02-13 10:43:59+00:00
20024,2023-02-13T10:46:39.497627+00:00,humidity,35,2023-02-13 10:46:39+00:00
20028,2023-02-13T10:49:19.536086+00:00,humidity,35,2023-02-13 10:49:20+00:00
20034,2023-02-13T10:51:59.645414+00:00,humidity,36,2023-02-13 10:52:00+00:00
20036,2023-02-13T10:54:39.880194+00:00,humidity,35,2023-02-13 10:54:40+00:00
20040,2023-02-13T10:57:20.674925+00:00,humidity,35,2023-02-13 10:57:21+00:00
20044,2023-02-13T11:00:00.833081+00:00,humidity,35,2023-02-13 11:00:01+00:00
20048,2023-02-13T11:02:40.741079+00:00,humidity,35,2023-02-13 11:02:41+00:00
20052,2023-02-13T11:05:20.944068+00:00,humidity,36,2023-02-13 11:05:21+00:00
20058,2023-02-13T11:08:00.798186+00:00,humidity,35,2023-02-13 11:08:01+00:00
20062,2023-02-13T11:10:40.958327+00:00,humidity,35,2023-02-13 11:10:41+00:00
20064,2023-02-13T11:13:21.218052+00:00,humidity,36,2023-02-13 11:13:21+00:00
20070,2023-02-13T11:16:01.413817+00:00,humidity,35,2023-02-13 11:16:01+00:00
20074,2023-02-13T11:18:41.418277+00:00,humidity,36,2023-02-13 11:18:41+00:00
20078,2023-02-13T11:21:21.493238+00:00,humidity,34,2023-02-13 11:21:21+00:00
20082,2023-02-13T11:24:01.601681+00:00,humidity,35,2023-02-13 11:24:02+00:00
20084,2023-02-13T11:26:41.499118+00:00,humidity,36,2023-02-13 11:26:41+00:00
20090,2023-02-13T11:29:21.442895+00:00,humidity,35,2023-02-13 11:29:21+00:00
20092,2023-02-13T11:32:02.209929+00:00,humidity,35,2023-02-13 11:32:02+00:00
20098,2023-02-13T11:34:42.586950+00:00,humidity,37,2023-02-13 11:34:43+00:00
20102,2023-02-13T11:37:22.056819+00:00,humidity,35,2023-02-13 11:37:22+00:00
20104,2023-02-13T11:40:02.606105+00:00,humidity,35,2023-02-13 11:40:03+00:00
20110,2023-02-13T11:42:42.904949+00:00,humidity,34,2023-02-13 11:42:43+00:00
20112,2023-02-13T11:45:22.761398+00:00,humidity,35,2023-02-13 11:45:23+00:00
20118,2023-02-13T11:48:02.950522+00:00,humidity,33,2023-02-13 11:48:03+00:00
20120,2023-02-13T11:50:43.297242+00:00,humidity,33,2023-02-13 11:50:43+00:00
20124,2023-02-13T11:53:23.403489+00:00,humidity,33,2023-02-13 11:53:23+00:00
20130,2023-02-13T11:56:03.191000+00:00,humidity,33,2023-02-13 11:56:03+00:00
20134,2023-02-13T11:58:43.364798+00:00,humidity,34,2023-02-13 11:58:43+00:00
20136,2023-02-13T12:01:24.178095+00:00,humidity,33,2023-02-13 12:01:24+00:00
20140,2023-02-13T12:04:03.649232+00:00,humidity,34,2023-02-13 12:04:04+00:00
20144,2023-02-13T12:06:43.303761+00:00,humidity,33,2023-02-13 12:06:43+00:00
20150,2023-02-13T12:09:24.293050+00:00,humidity,35,2023-02-13 12:09:24+00:00
20152,2023-02-13T12:12:04.712708+00:00,humidity,34,2023-02-13 12:12:05+00:00
20158,2023-02-13T12:14:43.745188+00:00,humidity,33,2023-02-13 12:14:44+00:00
20162,2023-02-13T12:17:24.714697+00:00,humidity,33,2023-02-13 12:17:25+00:00
20166,2023-02-13T12:20:06.346175+00:00,humidity,33,2023-02-13 12:20:06+00:00
20170,2023-02-13T12:22:44.900751+00:00,humidity,33,2023-02-13 12:22:45+00:00
20174,2023-02-13T12:25:25.359743+00:00,humidity,33,2023-02-13 12:25:25+00:00
20176,2023-02-13T12:28:05.338312+00:00,humidity,33,2023-02-13 12:28:05+00:00
20182,2023-02-13T12:30:46.449790+00:00,humidity,33,2023-02-13 12:30:46+00:00
20184,2023-02-13T12:33:25.158020+00:00,humidity,33,2023-02-13 12:33:25+00:00
20188,2023-02-13T12:36:05.432507+00:00,humidity,32,2023-02-13 12:36:05+00:00
20192,2023-02-13T12:38:45.964449+00:00,humidity,32,2023-02-13 12:38:46+00:00
20196,2023-02-13T12:41:25.806489+00:00,humidity,32,2023-02-13 12:41:26+00:00
20202,2023-02-13T12:44:06.015945+00:00,humidity,32,2023-02-13 12:44:06+00:00
20204,2023-02-13T12:46:46.132372+00:00,humidity,32,2023-02-13 12:46:46+00:00
20208,2023-02-13T12:49:26.720572+00:00,humidity,32,2023-02-13 12:49:27+00:00
20214,2023-02-13T12:52:06.572705+00:00,humidity,33,2023-02-13 12:52:07+00:00
20218,2023-02-13T12:54:46.715923+00:00,humidity,32,2023-02-13 12:54:47+00:00
20222,2023-02-13T12:57:26.669885+00:00,humidity,33,2023-02-13 12:57:27+00:00
20224,2023-02-13T13:00:06.364861+00:00,humidity,33,2023-02-13 13:00:06+00:00
20230,2023-02-13T13:02:46.797195+00:00,humidity,33,2023-02-13 13:02:47+00:00
20232,2023-02-13T13:05:27.202251+00:00,humidity,33,2023-02-13 13:05:27+00:00
20236,2023-02-13T13:08:07.414900+00:00,humidity,33,2023-02-13 13:08:07+00:00
20240,2023-02-13T13:10:47.164159+00:00,humidity,34,2023-02-13 13:10:47+00:00
20246,2023-02-13T13:13:27.031701+00:00,humidity,33,2023-02-13 13:13:27+00:00
20248,2023-02-13T13:16:07.898972+00:00,humidity,33,2023-02-13 13:16:08+00:00
20254,2023-02-13T13:18:47.578518+00:00,humidity,33,2023-02-13 13:18:48+00:00
20258,2023-02-13T13:21:27.378539+00:00,humidity,34,2023-02-13 13:21:27+00:00
20262,2023-02-13T13:24:07.460752+00:00,humidity,34,2023-02-13 13:24:07+00:00
20264,2023-02-13T13:26:47.665451+00:00,humidity,34,2023-02-13 13:26:48+00:00
20268,2023-02-13T13:29:27.990181+00:00,humidity,33,2023-02-13 13:29:28+00:00
20272,2023-02-13T13:32:08.676701+00:00,humidity,33,2023-02-13 13:32:09+00:00
20278,2023-02-13T13:34:48.607894+00:00,humidity,33,2023-02-13 13:34:49+00:00
20282,2023-02-13T13:37:31.188583+00:00,humidity,33,2023-02-13 13:37:31+00:00
20286,2023-02-13T13:40:09.147139+00:00,humidity,33,2023-02-13 13:40:09+00:00
20290,2023-02-13T13:42:49.074726+00:00,humidity,34,2023-02-13 13:42:49+00:00
20292,2023-02-13T13:45:29.018378+00:00,humidity,33,2023-02-13 13:45:29+00:00
20298,2023-02-13T13:48:16.210203+00:00,humidity,34,2023-02-13 13:48:16+00:00
20300,2023-02-13T13:50:49.569914+00:00,humidity,32,2023-02-13 13:50:50+00:00
20306,2023-02-13T13:53:29.676386+00:00,humidity,32,2023-02-13 13:53:30+00:00
20308,2023-02-13T13:56:09.582719+00:00,humidity,32,2023-02-13 13:56:10+00:00
20314,2023-02-13T13:58:50.645221+00:00,humidity,32,2023-02-13 13:58:51+00:00
20316,2023-02-13T14:01:29.578449+00:00,humidity,32,2023-02-13 14:01:30+00:00
20322,2023-02-13T14:04:09.611521+00:00,humidity,31,2023-02-13 14:04:10+00:00
20324,2023-02-13T14:06:50.258415+00:00,humidity,31,2023-02-13 14:06:50+00:00
20328,2023-02-13T14:09:30.840308+00:00,humidity,31,2023-02-13 14:09:31+00:00
20332,2023-02-13T14:12:10.505546+00:00,humidity,31,2023-02-13 14:12:11+00:00
20336,2023-02-13T14:14:50.792839+00:00,humidity,30,2023-02-13 14:14:51+00:00
20340,2023-02-13T14:17:30.962427+00:00,humidity,31,2023-02-13 14:17:31+00:00
20346,2023-02-13T14:20:10.729871+00:00,humidity,31,2023-02-13 14:20:11+00:00
20350,2023-02-13T14:22:50.764624+00:00,humidity,31,2023-02-13 14:22:51+00:00
20352,2023-02-13T14:25:31.453424+00:00,humidity,31,2023-02-13 14:25:31+00:00
20356,2023-02-13T14:28:21.612014+00:00,humidity,31,2023-02-13 14:28:22+00:00
20362,2023-02-13T14:29:33.293425+00:00,humidity,31,2023-02-13 14:29:33+00:00
20366,2023-02-13T14:30:52.200479+00:00,humidity,31,2023-02-13 14:30:52+00:00
20368,2023-02-13T14:31:31.655225+00:00,humidity,31,2023-02-13 14:31:32+00:00
20372,2023-02-13T14:33:31.523950+00:00,humidity,32,2023-02-13 14:33:32+00:00
20376,2023-02-13T14:36:12.106436+00:00,humidity,33,2023-02-13 14:36:12+00:00
20382,2023-02-13T14:38:52.064539+00:00,humidity,33,2023-02-13 14:38:52+00:00
20386,2023-02-13T14:41:31.852726+00:00,humidity,33,2023-02-13 14:41:32+00:00
20390,2023-02-13T14:44:12.642917+00:00,humidity,33,2023-02-13 14:44:13+00:00
20392,2023-02-13T14:46:53.040514+00:00,humidity,33,2023-02-13 14:46:53+00:00
20398,2023-02-13T14:49:32.279140+00:00,humidity,34,2023-02-13 14:49:32+00:00
20402,2023-02-13T14:52:12.517827+00:00,humidity,33,2023-02-13 14:52:13+00:00
20406,2023-02-13T14:54:53.452988+00:00,humidity,34,2023-02-13 14:54:53+00:00
20410,2023-02-13T14:57:32.942374+00:00,humidity,35,2023-02-13 14:57:33+00:00
20414,2023-02-13T15:00:13.044425+00:00,humidity,34,2023-02-13 15:00:13+00:00
20416,2023-02-13T15:03:06.035714+00:00,humidity,34,2023-02-13 15:03:06+00:00
20420,2023-02-13T15:04:03.475645+00:00,humidity,34,2023-02-13 15:04:03+00:00
20426,2023-02-13T15:05:33.835821+00:00,humidity,34,2023-02-13 15:05:34+00:00
20428,2023-02-13T15:08:13.792108+00:00,humidity,34,2023-02-13 15:08:14+00:00
20432,2023-02-13T15:10:54.037915+00:00,humidity,35,2023-02-13 15:10:54+00:00
20436,2023-02-13T15:13:33.766512+00:00,humidity,34,2023-02-13 15:13:34+00:00
20440,2023-02-13T15:16:14.050036+00:00,humidity,35,2023-02-13 15:16:14+00:00
20446,2023-02-13T15:18:57.459373+00:00,humidity,35,2023-02-13 15:18:57+00:00
20448,2023-02-13T15:21:34.131539+00:00,humidity,35,2023-02-13 15:21:34+00:00
20454,2023-02-13T15:24:14.805878+00:00,humidity,36,2023-02-13 15:24:15+00:00
20456,2023-02-13T15:26:54.870205+00:00,humidity,36,2023-02-13 15:26:55+00:00
20460,2023-02-13T15:29:41.877065+00:00,humidity,36,2023-02-13 15:29:42+00:00
20464,2023-02-13T15:32:15.321183+00:00,humidity,36,2023-02-13 15:32:15+00:00
20468,2023-02-13T15:34:55.370254+00:00,humidity,36,2023-02-13 15:34:55+00:00
20474,2023-02-13T15:37:35.085867+00:00,humidity,36,2023-02-13 15:37:35+00:00
20476,2023-02-13T15:40:16.064982+00:00,humidity,36,2023-02-13 15:40:16+00:00
20482,2023-02-13T15:42:55.529932+00:00,humidity,37,2023-02-13 15:42:56+00:00
20484,2023-02-13T15:45:35.729677+00:00,humidity,36,2023-02-13 15:45:36+00:00
20488,2023-02-13T15:48:16.358906+00:00,humidity,37,2023-02-13 15:48:16+00:00
20492,2023-02-13T15:50:55.936357+00:00,humidity,37,2023-02-13 15:50:56+00:00
20496,2023-02-13T15:53:36.123624+00:00,humidity,37,2023-02-13 15:53:36+00:00
20500,2023-02-13T15:56:16.798850+00:00,humidity,37,2023-02-13 15:56:17+00:00
20504,2023-02-13T15:58:56.971606+00:00,humidity,38,2023-02-13 15:58:57+00:00
20510,2023-02-13T16:01:36.970485+00:00,humidity,38,2023-02-13 16:01:37+00:00
20512,2023-02-13T16:04:24.138563+00:00,humidity,38,2023-02-13 16:04:24+00:00
20516,2023-02-13T16:06:57.257180+00:00,humidity,38,2023-02-13 16:06:57+00:00
20522,2023-02-13T16:09:48.144723+00:00,humidity,38,2023-02-13 16:09:48+00:00
20526,2023-02-13T16:10:47.228714+00:00,humidity,38,2023-02-13 16:10:47+00:00
20530,2023-02-13T16:12:16.990418+00:00,humidity,38,2023-02-13 16:12:17+00:00
20532,2023-02-13T16:14:57.552663+00:00,humidity,38,2023-02-13 16:14:58+00:00
20536,2023-02-13T16:17:38.071780+00:00,humidity,38,2023-02-13 16:17:38+00:00
20542,2023-02-13T16:20:17.860334+00:00,humidity,38,2023-02-13 16:20:18+00:00
20546,2023-02-13T16:22:57.821325+00:00,humidity,38,2023-02-13 16:22:58+00:00
20550,2023-02-13T16:25:38.214339+00:00,humidity,39,2023-02-13 16:25:38+00:00
20552,2023-02-13T16:28:31.693781+00:00,humidity,39,2023-02-13 16:28:32+00:00
20558,2023-02-13T16:29:51.291800+00:00,humidity,39,2023-02-13 16:29:51+00:00
20560,2023-02-13T16:30:58.456162+00:00,humidity,39,2023-02-13 16:30:58+00:00
20564,2023-02-13T16:31:38.038731+00:00,humidity,39,2023-02-13 16:31:38+00:00
20568,2023-02-13T16:33:38.770986+00:00,humidity,39,2023-02-13 16:33:39+00:00
20572,2023-02-13T16:36:19.050259+00:00,humidity,40,2023-02-13 16:36:19+00:00
20576,2023-02-13T16:38:58.840698+00:00,humidity,40,2023-02-13 16:38:59+00:00
20580,2023-02-13T16:41:38.880008+00:00,humidity,40,2023-02-13 16:41:39+00:00
20586,2023-02-13T16:44:18.714193+00:00,humidity,40,2023-02-13 16:44:19+00:00
20590,2023-02-13T16:46:59.284195+00:00,humidity,40,2023-02-13 16:46:59+00:00
20594,2023-02-13T16:49:39.254939+00:00,humidity,40,2023-02-13 16:49:39+00:00
20598,2023-02-13T16:52:19.435493+00:00,humidity,41,2023-02-13 16:52:19+00:00
20600,2023-02-13T16:55:00.220000+00:00,humidity,41,2023-02-13 16:55:00+00:00
20604,2023-02-13T16:57:39.270776+00:00,humidity,41,2023-02-13 16:57:39+00:00
20608,2023-02-13T17:00:19.906901+00:00,humidity,42,2023-02-13 17:00:20+00:00
20612,2023-02-13T17:03:00.442112+00:00,humidity,42,2023-02-13 17:03:00+00:00
20616,2023-02-13T17:05:40.258504+00:00,humidity,42,2023-02-13 17:05:40+00:00
20620,2023-02-13T17:08:26.886737+00:00,humidity,42,2023-02-13 17:08:27+00:00
20624,2023-02-13T17:11:00.929163+00:00,humidity,42,2023-02-13 17:11:01+00:00
20628,2023-02-13T17:13:40.252418+00:00,humidity,43,2023-02-13 17:13:40+00:00
20634,2023-02-13T17:16:20.927930+00:00,humidity,43,2023-02-13 17:16:21+00:00
20638,2023-02-13T17:19:01.362613+00:00,humidity,43,2023-02-13 17:19:01+00:00
20642,2023-02-13T17:21:41.562885+00:00,humidity,43,2023-02-13 17:21:42+00:00
20644,2023-02-13T17:24:21.114594+00:00,humidity,43,2023-02-13 17:24:21+00:00
20648,2023-02-13T17:27:01.424485+00:00,humidity,44,2023-02-13 17:27:01+00:00
20654,2023-02-13T17:29:41.461286+00:00,humidity,43,2023-02-13 17:29:41+00:00
20658,2023-02-13T17:32:22.163335+00:00,humidity,44,2023-02-13 17:32:22+00:00
20660,2023-02-13T17:35:01.319687+00:00,humidity,44,2023-02-13 17:35:01+00:00
20664,2023-02-13T17:37:42.273433+00:00,humidity,44,2023-02-13 17:37:42+00:00
20670,2023-02-13T17:40:22.801447+00:00,humidity,45,2023-02-13 17:40:23+00:00
20674,2023-02-13T17:43:02.441372+00:00,humidity,44,2023-02-13 17:43:02+00:00
20678,2023-02-13T17:45:42.809128+00:00,humidity,45,2023-02-13 17:45:43+00:00
20680,2023-02-13T17:48:22.969053+00:00,humidity,45,2023-02-13 17:48:23+00:00
20686,2023-02-13T17:51:02.532166+00:00,humidity,45,2023-02-13 17:51:03+00:00
20688,2023-02-13T17:53:43.066598+00:00,humidity,46,2023-02-13 17:53:43+00:00
20694,2023-02-13T17:56:22.761563+00:00,humidity,46,2023-02-13 17:56:23+00:00
20698,2023-02-13T17:59:03.413426+00:00,humidity,46,2023-02-13 17:59:03+00:00
20700,2023-02-13T18:01:43.084365+00:00,humidity,46,2023-02-13 18:01:43+00:00
20704,2023-02-13T18:04:24.036728+00:00,humidity,46,2023-02-13 18:04:24+00:00
20708,2023-02-13T18:07:14.873699+00:00,humidity,47,2023-02-13 18:07:15+00:00
20712,2023-02-13T18:08:13.666168+00:00,humidity,47,2023-02-13 18:08:14+00:00
20718,2023-02-13T18:09:44.503466+00:00,humidity,47,2023-02-13 18:09:45+00:00
20722,2023-02-13T18:12:25.426835+00:00,humidity,47,2023-02-13 18:12:25+00:00
20724,2023-02-13T18:15:03.398159+00:00,humidity,48,2023-02-13 18:15:03+00:00
20728,2023-02-13T18:17:44.246840+00:00,humidity,48,2023-02-13 18:17:44+00:00
20732,2023-02-13T18:20:24.524236+00:00,humidity,48,2023-02-13 18:20:25+00:00
20736,2023-02-13T18:23:04.322680+00:00,humidity,48,2023-02-13 18:23:04+00:00
20740,2023-02-13T18:25:44.760650+00:00,humidity,48,2023-02-13 18:25:45+00:00
20746,2023-02-13T18:28:25.204240+00:00,humidity,49,2023-02-13 18:28:25+00:00
20748,2023-02-13T18:31:04.840643+00:00,humidity,49,2023-02-13 18:31:05+00:00
20752,2023-02-13T18:33:45.106869+00:00,humidity,49,2023-02-13 18:33:45+00:00
20758,2023-02-13T18:36:26.047021+00:00,humidity,49,2023-02-13 18:36:26+00:00
20762,2023-02-13T18:39:05.414727+00:00,humidity,50,2023-02-13 18:39:05+00:00
20764,2023-02-13T18:41:44.872194+00:00,humidity,50,2023-02-13 18:41:45+00:00
20770,2023-02-13T18:44:25.720957+00:00,humidity,50,2023-02-13 18:44:26+00:00
20774,2023-02-13T18:47:06.295743+00:00,humidity,52,2023-02-13 18:47:06+00:00
20778,2023-02-13T18:49:45.559411+00:00,humidity,51,2023-02-13 18:49:46+00:00
20780,2023-02-13T18:52:25.457996+00:00,humidity,51,2023-02-13 18:52:25+00:00
20786,2023-02-13T18:55:06.398261+00:00,humidity,51,2023-02-13 18:55:06+00:00
20788,2023-02-13T18:57:46.110004+00:00,humidity,52,2023-02-13 18:57:46+00:00
20792,2023-02-13T19:00:25.995072+00:00,humidity,52,2023-02-13 19:00:26+00:00
20798,2023-02-13T19:03:06.811684+00:00,humidity,51,2023-02-13 19:03:07+00:00
20802,2023-02-13T19:05:46.978453+00:00,humidity,52,2023-02-13 19:05:47+00:00
20806,2023-02-13T19:08:26.781550+00:00,humidity,51,2023-02-13 19:08:27+00:00
20808,2023-02-13T19:11:07.037634+00:00,humidity,52,2023-02-13 19:11:07+00:00
20812,2023-02-13T19:13:47.490879+00:00,humidity,52,2023-02-13 19:13:47+00:00
20816,2023-02-13T19:16:27.096744+00:00,humidity,52,2023-02-13 19:16:27+00:00
20822,2023-02-13T19:19:07.376616+00:00,humidity,52,2023-02-13 19:19:07+00:00
20824,2023-02-13T19:21:46.945161+00:00,humidity,52,2023-02-13 19:21:47+00:00
20830,2023-02-13T19:24:28.206189+00:00,humidity,52,2023-02-13 19:24:28+00:00
20834,2023-02-13T19:27:07.434797+00:00,humidity,52,2023-02-13 19:27:07+00:00
20836,2023-02-13T19:29:47.922281+00:00,humidity,53,2023-02-13 19:29:48+00:00
20842,2023-02-13T19:32:28.768375+00:00,humidity,54,2023-02-13 19:32:29+00:00
20846,2023-02-13T19:35:08.158815+00:00,humidity,53,2023-02-13 19:35:08+00:00
20848,2023-02-13T19:37:48.400720+00:00,humidity,53,2023-02-13 19:37:48+00:00
20852,2023-02-13T19:40:28.837737+00:00,humidity,54,2023-02-13 19:40:29+00:00
20856,2023-02-13T19:43:08.595265+00:00,humidity,54,2023-02-13 19:43:09+00:00
20860,2023-02-13T19:45:48.997822+00:00,humidity,54,2023-02-13 19:45:49+00:00
20866,2023-02-13T19:48:28.532368+00:00,humidity,54,2023-02-13 19:48:29+00:00
20868,2023-02-13T19:51:09.315167+00:00,humidity,54,2023-02-13 19:51:09+00:00
20872,2023-02-13T19:53:49.151055+00:00,humidity,54,2023-02-13 19:53:49+00:00
20876,2023-02-13T19:56:29.485586+00:00,humidity,54,2023-02-13 19:56:29+00:00
20880,2023-02-13T19:59:09.003544+00:00,humidity,54,2023-02-13 19:59:09+00:00
20884,2023-02-13T20:01:49.983024+00:00,humidity,54,2023-02-13 20:01:50+00:00
20888,2023-02-13T20:04:29.682971+00:00,humidity,54,2023-02-13 20:04:30+00:00
20894,2023-02-13T20:07:09.456069+00:00,humidity,55,2023-02-13 20:07:09+00:00
20898,2023-02-13T20:09:50.135217+00:00,humidity,55,2023-02-13 20:09:50+00:00
20902,2023-02-13T20:12:30.448708+00:00,humidity,55,2023-02-13 20:12:30+00:00
20904,2023-02-13T20:15:10.188765+00:00,humidity,55,2023-02-13 20:15:10+00:00
20910,2023-02-13T20:17:50.647193+00:00,humidity,56,2023-02-13 20:17:51+00:00
20914,2023-02-13T20:20:30.570426+00:00,humidity,56,2023-02-13 20:20:31+00:00
20916,2023-02-13T20:23:10.322248+00:00,humidity,56,2023-02-13 20:23:10+00:00
20922,2023-02-13T20:25:51.176403+00:00,humidity,56,2023-02-13 20:25:51+00:00
20926,2023-02-13T20:28:31.544078+00:00,humidity,57,2023-02-13 20:28:32+00:00
20930,2023-02-13T20:31:11.086304+00:00,humidity,57,2023-02-13 20:31:11+00:00
20934,2023-02-13T20:33:51.499729+00:00,humidity,57,2023-02-13 20:33:51+00:00
20936,2023-02-13T20:36:31.070076+00:00,humidity,58,2023-02-13 20:36:31+00:00
20942,2023-02-13T20:39:11.794046+00:00,humidity,60,2023-02-13 20:39:12+00:00
20946,2023-02-13T20:41:51.760333+00:00,humidity,58,2023-02-13 20:41:52+00:00
20948,2023-02-13T20:44:31.377668+00:00,humidity,59,2023-02-13 20:44:31+00:00
20952,2023-02-13T20:47:12.226985+00:00,humidity,60,2023-02-13 20:47:12+00:00
20958,2023-02-13T20:49:52.690257+00:00,humidity,59,2023-02-13 20:49:53+00:00
20960,2023-02-13T20:52:31.788925+00:00,humidity,59,2023-02-13 20:52:32+00:00
20966,2023-02-13T20:55:21.465800+00:00,humidity,59,2023-02-13 20:55:21+00:00
20968,2023-02-13T20:57:52.523980+00:00,humidity,59,2023-02-13 20:57:53+00:00
20972,2023-02-13T21:00:32.819748+00:00,humidity,60,2023-02-13 21:00:33+00:00
20976,2023-02-13T21:03:13.219811+00:00,humidity,60,2023-02-13 21:03:13+00:00
20982,2023-02-13T21:05:53.362132+00:00,humidity,60,2023-02-13 21:05:53+00:00
20986,2023-02-13T21:08:33.331863+00:00,humidity,61,2023-02-13 21:08:33+00:00
20988,2023-02-13T21:11:13.493663+00:00,humidity,61,2023-02-13 21:11:13+00:00
20994,2023-02-13T21:13:53.737628+00:00,humidity,61,2023-02-13 21:13:54+00:00
20996,2023-02-13T21:16:34.158327+00:00,humidity,61,2023-02-13 21:16:34+00:00
21002,2023-02-13T21:19:14.563824+00:00,humidity,61,2023-02-13 21:19:15+00:00
21004,2023-02-13T21:21:53.612037+00:00,humidity,62,2023-02-13 21:21:54+00:00
21008,2023-02-13T21:24:34.561936+00:00,humidity,63,2023-02-13 21:24:35+00:00
21012,2023-02-13T21:27:14.854702+00:00,humidity,63,2023-02-13 21:27:15+00:00
21016,2023-02-13T21:29:54.739073+00:00,humidity,64,2023-02-13 21:29:55+00:00
21020,2023-02-13T21:32:34.970505+00:00,humidity,63,2023-02-13 21:32:35+00:00
21026,2023-02-13T21:35:15.024698+00:00,humidity,63,2023-02-13 21:35:15+00:00
21028,2023-02-13T21:37:54.764186+00:00,humidity,64,2023-02-13 21:37:55+00:00
21034,2023-02-13T21:40:35.285243+00:00,humidity,64,2023-02-13 21:40:35+00:00
21036,2023-02-13T21:43:15.460169+00:00,humidity,65,2023-02-13 21:43:15+00:00
21042,2023-02-13T21:45:55.618155+00:00,humidity,65,2023-02-13 21:45:56+00:00
21044,2023-02-13T21:48:35.517277+00:00,humidity,65,2023-02-13 21:48:36+00:00
21050,2023-02-13T21:51:15.107456+00:00,humidity,66,2023-02-13 21:51:15+00:00
21052,2023-02-13T21:53:56.360385+00:00,humidity,66,2023-02-13 21:53:56+00:00
21056,2023-02-13T21:56:36.548227+00:00,humidity,66,2023-02-13 21:56:37+00:00
21062,2023-02-13T21:59:16.111693+00:00,humidity,67,2023-02-13 21:59:16+00:00
21064,2023-02-13T22:01:56.611051+00:00,humidity,68,2023-02-13 22:01:57+00:00
21070,2023-02-13T22:04:36.990700+00:00,humidity,68,2023-02-13 22:04:37+00:00
21072,2023-02-13T22:07:16.318048+00:00,humidity,68,2023-02-13 22:07:16+00:00
21076,2023-02-13T22:09:56.904890+00:00,humidity,68,2023-02-13 22:09:57+00:00
21082,2023-02-13T22:12:37.143443+00:00,humidity,68,2023-02-13 22:12:37+00:00
21084,2023-02-13T22:15:17.503560+00:00,humidity,69,2023-02-13 22:15:18+00:00
21090,2023-02-13T22:17:57.107864+00:00,humidity,69,2023-02-13 22:17:57+00:00
21094,2023-02-13T22:20:37.584429+00:00,humidity,70,2023-02-13 22:20:38+00:00
21098,2023-02-13T22:23:17.935898+00:00,humidity,69,2023-02-13 22:23:18+00:00
21100,2023-02-13T22:25:57.088874+00:00,humidity,69,2023-02-13 22:25:57+00:00
21104,2023-02-13T22:28:37.772837+00:00,humidity,69,2023-02-13 22:28:38+00:00
21108,2023-02-13T22:31:18.231086+00:00,humidity,69,2023-02-13 22:31:18+00:00
21112,2023-02-13T22:33:58.518300+00:00,humidity,69,2023-02-13 22:33:59+00:00
21116,2023-02-13T22:36:37.906248+00:00,humidity,70,2023-02-13 22:36:38+00:00
21122,2023-02-13T22:39:18.571566+00:00,humidity,70,2023-02-13 22:39:19+00:00
21126,2023-02-13T22:41:58.042335+00:00,humidity,70,2023-02-13 22:41:58+00:00
21128,2023-02-13T22:44:37.766707+00:00,humidity,71,2023-02-13 22:44:38+00:00
21134,2023-02-13T22:47:19.065638+00:00,humidity,70,2023-02-13 22:47:19+00:00
21138,2023-02-13T22:49:58.659579+00:00,humidity,71,2023-02-13 22:49:59+00:00
21140,2023-02-13T22:52:39.189807+00:00,humidity,70,2023-02-13 22:52:39+00:00
21144,2023-02-13T22:55:18.954231+00:00,humidity,70,2023-02-13 22:55:19+00:00
21148,2023-02-13T22:57:59.361665+00:00,humidity,69,2023-02-13 22:57:59+00:00
21154,2023-02-13T23:00:40.213006+00:00,humidity,71,2023-02-13 23:00:40+00:00
21158,2023-02-13T23:03:19.568457+00:00,humidity,72,2023-02-13 23:03:20+00:00
21160,2023-02-13T23:05:59.199316+00:00,humidity,71,2023-02-13 23:05:59+00:00
21166,2023-02-13T23:08:42.477998+00:00,humidity,70,2023-02-13 23:08:42+00:00
21170,2023-02-13T23:11:20.009958+00:00,humidity,74,2023-02-13 23:11:20+00:00
21174,2023-02-13T23:14:00.220079+00:00,humidity,71,2023-02-13 23:14:00+00:00
21178,2023-02-13T23:16:40.526313+00:00,humidity,71,2023-02-13 23:16:41+00:00
21180,2023-02-13T23:19:21.024322+00:00,humidity,73,2023-02-13 23:19:21+00:00
21184,2023-02-13T23:22:00.888112+00:00,humidity,72,2023-02-13 23:22:01+00:00
21190,2023-02-13T23:24:41.016053+00:00,humidity,72,2023-02-13 23:24:41+00:00
21192,2023-02-13T23:27:21.289859+00:00,humidity,72,2023-02-13 23:27:21+00:00
